lng,lat
-122.251353,37.821593
-81.4638215,28.5292235
-73.823141,40.895908
-88.0817106,41.748144
-73.834728,40.908865
-76.906729,38.785059
-118.040056,33.9753037
-76.90584,38.785884
-82.7522545,27.8142194
-118.429964,34.277146
-81.443161,28.553684
-76.6408628,38.3030331
-117.2393487,33.5915021
-76.9783026,38.9521416
-74.0062124,40.7050243
-73.9345968,40.7414993
-73.832403,40.912595
-73.859395,40.736413
-73.8361356,40.9261219
-118.266697,34.0581528
-81.3103391,28.6111085
-81.3117022,28.5741842
-73.9700208,40.7858788
-73.226738,40.784303
-76.6000872,39.2687494
-118.2691,34.059219
-74.2490892,41.7903418
-76.924622,38.917434
-76.9296363,38.9143373
-82.771908,27.819134
-76.928787,38.93419
-76.955709,38.933627
-82.77179,27.818531
-118.276358,34.067677
-118.044721,34.080653
-77.02161,38.95723
-73.107164,40.776072
-87.636383,41.897662
-72.390504,40.899388
-82.6890209,28.277662
-73.9056205,40.6969803
-122.263119,37.829251
-117.996172,33.715949
-76.9470751,38.9592615
-73.40461,40.759185
-81.421376,28.310116
-73.8911758,40.6639791
-118.1961494,33.7700986
-87.6870762,41.8879115
-73.9622459,41.5047131
-73.9424919,40.7901287
-82.7906229,27.9436686
-87.9461352,41.9791873
-73.465773,40.791118
-89.9572525,38.7754707
-122.081994,37.946757
-82.738834,27.79901
-73.63589,40.73034
-72.671292,40.9338073
-76.61596,39.305294
-73.973775,40.595503
-73.9615044,40.607097
-122.256494,37.8124726
-87.6506442,41.8849059
-73.9765299,41.5082358
-118.1824087,33.9365936
-122.3015504,37.9041982
-117.0600905,34.0258239
-74.00371,40.723283
-87.7180869,41.5815099
-82.8211438,27.8922788
-87.654813,41.886282
-73.9078483,40.8261234
-73.9186197,40.7303124
-121.866205,37.361024
-82.5774736,28.194785
-73.184946,40.731947
-118.5313059,34.198169
-77.020767,38.929862
-73.873445,40.840848
-73.8485472,40.830926
-122.1584328,37.7486982
-87.6233054,41.8515779
-87.680597,41.927989
-73.9011776,41.6956714
-118.3055131,33.8236092
-118.2618584,34.0585855
-81.54385,28.5323029
-118.2584711,34.0628918
-82.727226,28.011146
-73.8823322,40.8800502
-72.675496,40.919487
-76.9507482,38.8247843
-76.943543,38.825809
-116.280504,33.751455
-116.305865,33.767156
-116.3121271,33.7620678
-116.3061853,33.765278
-118.262155,34.142705
-116.307612,33.763733
-116.309438,33.760934
-89.6031977,39.7863353
-116.312097,33.760846
-116.30936,33.759794
-116.3030667,33.7643102
-116.3030779,33.7645957
-118.3838568,33.8480879
-87.897547,41.8700319
-73.9061594,41.5667018
-72.3716414,40.8979302
-81.3954832,28.4924878
-89.077654,41.2962493
-74.0783013,41.4883228
-82.716395,27.88831
-82.3912625,28.0951775
-82.710612,27.890563
-77.5048905,39.3473651
-76.945759,38.94643
-76.927721,38.91917
-76.927963,38.93435
-76.935993,38.942453
-76.9506798,38.94097
-74.0015728,40.7184259
-74.1043104,40.6304853
-77.0329649,38.9625983
-87.9315744,42.1915394
-77.033205,38.908684
-118.1585727,34.1680009
-82.659728,27.769545
-82.8101216,27.9438834
-73.2187822,40.8038058
-81.4928711,28.458031
-73.3061592,40.7105602
-82.672668,27.84992
-82.6994632,27.8589768
-118.2403113,34.1504148
-76.5503217,39.3658356
-73.9818507,40.7600359
-73.101335,40.943223
-73.8634668,40.8542164
-96.9145712,32.9373052
-74.1144933,40.573251
-88.2140656,41.8669252
-74.006391,40.738848
-77.2805024,39.2281127
-87.8322003,41.7188884
-87.6757802,41.997598
-73.070199,40.766912
-73.9291392,41.7680651
-81.2996258,28.505216
-72.3766361,40.9005374
-122.0620313,37.9025138
-82.6749164,27.7618615
-87.7239999,41.81187
-73.081566,40.76637
-73.014865,40.765538
-81.7657747,28.9349001
-73.087689,40.773388
-73.112836,40.781798
-76.9290507,39.003892
-72.369913,40.898947
-81.4414271,28.4524742
-82.788045,27.905522
-73.797225,40.7048852
-73.6096013,41.4324612
-76.9612768,38.9737372
-73.8196941,40.892842
-73.4776295,40.8140454
-73.138296,40.788856
-87.9086128,42.2708495
-82.0354381,28.9293093
-122.018693,36.9721864
-118.2357578,34.1010662
-81.4294885,28.4822636
-82.7910845,27.9457482
-73.7897119,41.0402165
-76.952868,38.942954
-76.947798,38.944033
-76.925846,38.933321
-118.172516,33.774522
-76.6281016,39.3278238
-72.5191515,40.8791392
-82.7697091,27.9198989
-72.300293,40.9998144
-104.9045682,39.6995567
-73.8387648,41.1247638
-73.379107,40.739424
-81.414877,28.583055
-117.236755,33.829375
-76.5983269,39.2687801
-73.9376194,40.6006846
-73.9373217,40.5989674
-118.1581673,34.1404432
-73.3763885,40.6902796
-73.3747216,40.6876593
-73.348833,40.757708
-97.4649293,32.6927081
-118.3433886,33.977371
-117.3342702,33.9895719
-119.166294,34.183433
-81.4576006,28.5203693
-73.8935599,40.9166031
-118.4590232,34.1835552
-73.888607,42.245236
-88.0106075,41.8484082
-73.9750032,40.761022
-118.3817973,34.0426955
-73.096164,40.773897
-73.923961,40.865287
-88.1661198,41.8036364
-76.6174517,39.2761853
-76.9694951,39.4088355
-74.001712,40.721879
-82.74467,27.960736
-73.1095784,40.757086
-73.1435166,40.8966658
-73.5700891,41.4371797
-81.2428121,28.3831327
-77.207735,39.284589
-77.0279625,38.9585098
-87.8649125,41.2451292
-73.7745467,41.0431532
-117.8469361,34.108341
-73.8371277,41.6068929
-74.0327987,41.527997
-82.3693426,28.1847746
-105.0802967,39.7333531
-81.304498,28.604566
-118.3448303,34.0143887
-72.8078713,40.8250752
-73.9206817,40.6641325
-77.3759262,39.4373918
-76.9399436,38.8232297
-73.9192425,40.8623352
-117.9687889,34.0793727
-73.8289223,40.756103
-73.660277,41.4535477
-82.666117,27.765811
-74.0019003,40.7216855
-77.0400247,39.0359279
-116.4071784,33.742531
-74.0008662,40.7277648
-77.5048397,39.3380379
-88.066176,41.807871
-87.8439656,42.3849831
-88.3468403,41.8173455
-88.019447,41.70241
-82.7107281,27.8728407
-81.441179,28.498358
-96.6665629,32.8994097
-76.9403743,38.9429753
-76.9233546,38.9261937
-82.6758979,27.7109184
-116.9967989,33.9365898
-73.4674108,40.7909158
-73.4686561,40.794623
-87.9391286,41.9016823
-81.3195967,28.6312848
-76.8389507,39.1075914
-73.8572173,41.6816615
-73.367248,40.704541
-73.394677,40.695808
-82.7916397,27.9237998
-89.8662929,38.5883144
-81.4634618,28.4514669
-81.4508466,28.4542411
-73.9334261,40.8484988
-72.944537,40.773956
-87.6912248,41.9134916
-73.733695,41.023831
-82.0365705,28.919076
-87.967299,42.022935
-74.0768578,40.6275976
-73.1578951,40.8608325
-118.1350185,33.9989061
-77.4040013,39.3697171
-87.9453457,41.9883499
-72.3745575,40.899645
-74.0713958,40.6118939
-117.234103,33.828554
-82.5723675,28.138018
-87.651359,41.895195
-117.226437,33.821265
-76.858105,38.880789
-96.6696136,32.8823648
-81.4935389,28.4569955
-87.8041433,41.8226924
-81.269265,28.245196
-73.974623,40.7787805
-73.9688721,40.7872443
-73.555765,41.387903
-76.9391123,38.9419269
-118.204335,34.659797
-116.19988,33.720084
-116.199757,33.719978
-122.4182017,37.7531554
-73.6897593,40.7079997
-122.4155387,37.7881102
-87.948052,41.999428
-118.263365,34.0450706
-118.2080807,34.6598444
-118.2822273,33.9626987
-73.9780762,40.7819488
-82.6571715,27.7713806
-73.7434853,40.6236497
-118.184876,33.964987
-81.4414729,28.46302
-74.7442082,41.7978804
-73.215564,40.728465
-82.7826192,27.8350886
-73.179491,40.863829
-77.0315739,38.9199482
-76.9239579,38.902271
-73.838176,40.911117
-74.0017494,40.7085131
-76.9388143,38.9520436
-72.3019989,41.0005017
-87.869989,41.81521
-122.4197146,37.7870498
-81.4570971,28.522331
-73.8599756,40.73744
-87.633202,41.883483
-87.7378209,41.8954611
-82.5811515,28.0763143
-87.9582992,41.9781353
-118.381879,34.174322
-122.2977029,37.9652826
-82.2966976,27.9345292
-73.6375823,40.7242905
-76.9337287,38.932249
-87.635651,41.854326
-117.8717399,33.7540218
-73.9725134,41.3562546
-76.8905723,38.8532347
-81.3426961,28.2803645
-74.0662052,41.5025315
-73.934422,41.705217
-76.3125438,38.988857
-87.84793,41.917012
-74.001993,41.929294
-77.000704,38.99625
-118.0436639,33.9546401
-117.95629,33.817086
-87.66367,41.89023
-73.972946,40.6022639
-119.33962,35.5918137
-121.9982217,37.3591868
-118.170479,33.782916
-122.46612,37.773634
-118.422041,34.194393
-81.7223429,28.5843841
-81.359192,28.305214
-81.241426,28.5444042
-117.150162,33.553957
-73.813027,41.293972
-73.7220608,41.0204305
-76.6155149,39.2681468
-116.4642379,33.7850261
-116.476781,33.7824352
-116.4694173,33.78388
-116.467337,33.783891
-116.470265,33.78661
-116.467923,33.783555
-116.4691585,33.7823741
-116.469542,33.782526
-116.470048,33.785509
-116.4768295,33.7829819
-116.4628277,33.7859941
-116.468107,33.781536
-116.467407,33.784356
-116.463188,33.78631
-87.7273647,41.9738118
-73.7722284,40.677062
-73.769353,40.763085
-73.951502,40.780545
-73.95927,40.782587
-117.9465664,33.8042351
-82.0747021,28.7885421
-119.166032,34.178309
-73.2317119,40.728269
-122.494188,37.780934
-73.9046408,40.8202328
-81.4419159,28.581149
-74.0165554,41.9331817
-73.920308,40.730971
-77.507431,38.763324
-73.828958,41.0578577
-87.825164,42.444739
-82.3151048,28.2400627
-76.90591,38.78644
-82.4504134,29.3994343
-88.0318467,41.9126196
-73.3894005,40.6818665
-117.9225981,33.8077844
-77.4187588,39.3756651
-118.4165821,34.0616601
-73.393788,40.680498
-104.9040888,39.6526471
-87.7920983,41.566575
-73.9226133,40.7487082
-76.9327052,38.9897248
-81.457775,28.509667
-76.96918,38.872099
-122.230065,37.797421
-76.9981409,38.8905566
-73.7753482,40.681204
-74.0554581,41.491181
-118.205413,34.0667655
-87.9442474,41.9581287
-73.319858,40.700853
-87.8567336,41.6297141
-76.933501,38.946286
-73.405376,40.759117
-77.010565,39.001237
-73.47053,40.793481
-76.9573743,38.933649
-73.9299881,40.7424461
-72.79424,40.78654
-76.8979841,38.76743
-82.1371262,29.1883897
-82.8212662,27.8959213
-117.844734,33.674227
-73.4711238,40.7940857
-88.0722937,41.9549526
-118.4465875,34.2381817
-81.4097896,28.5449069
-73.8670933,40.72164
-118.433575,33.997324
-73.9640013,40.7672288
-76.5836317,38.5326931
-73.79071,40.705731
-74.0700686,41.5075459
-73.9791536,40.7887116
-73.9902343,40.7654151
-73.9711568,40.7841799
-87.7543239,41.8463448
-87.5975546,41.6265642
-74.230752,41.797702
-73.2925662,40.7382935
-104.868845,39.709991
-73.200533,40.791367
-122.4930873,37.50291832
-87.8216649,42.0973207
-73.430169,40.6697149
-73.8545787,40.9134643
-73.391912,40.682282
-87.912276,41.946121
-82.8227729,27.9172385
-105.0827719,39.7647124
-73.7769476,41.0189053
-87.6694443,41.8958411
-76.955585,38.952323
-82.663648,27.765838
-81.4023228,28.480732
-117.8463698,33.6732299
-81.4769412,28.5816416
-87.655826,41.8839539
-74.070065,41.507513
-74.051603,41.5020421
-74.0670336,41.5066571
-73.047473,40.768533
-74.068646,41.5040018
-74.0010838,40.7181063
-82.6325911,28.1865486
-82.453,28.0928
-72.9607314,40.81687
-87.6823781,41.8862993
-88.0722993,41.9556672
-74.000613,40.722638
-74.001376,40.7247859
-76.5670845,39.1724749
-72.455015,40.8968341
-72.377005,40.899199
-73.8413948,40.6630756
-118.0273857,33.8062233
-73.766691,41.031097
-73.9426093,40.6024971
-73.9425797,40.6024716
-87.8298337,42.1946866
-76.940392,38.942388
-76.954486,38.939358
-76.9586264,38.9321103
-118.237659,34.141593
-82.657486,27.882806
-118.3297434,33.9947271
-117.6777116,33.5961798
-81.6941255,28.5433808
-74.0059378,40.7396274
-88.3264857,42.0330059
-76.939844,38.839175
-73.9461932,40.7476691
-87.9596995,41.8472239
-76.617116,39.31483
-74.1041687,42.0216479
-118.0695044,33.829036
-96.6666982,32.8974486
-81.3586877,28.6745727
-82.0354367,28.8990771
-73.980837,40.7618482
-73.6119502,40.5894026
-82.6393776,27.7690007
-74.0303662,41.5158955
-73.4199766,40.8281938
-73.399477,40.829506
-72.443625,40.886621
-82.7296084,27.9404092
-122.4324549,37.8005286
-105.0395879,39.741089
-73.366643,40.68834
-82.726615,28.247523
-118.293981,34.170577
-72.9457156,40.8997469
-73.3708809,40.7057966
-88.0329018,42.0858542
-73.8279287,40.7124612
-75.824754,39.598467
-73.944323,40.7460985
-74.0161216,41.5000722
-73.9259531,41.7013005
-73.068916,40.808408
-73.7451683,41.3602994
-122.43779,37.7762
-74.0577024,41.5039267
-73.8656129,40.9028239
-118.299571,34.065947
-73.9459775,40.6918318
-76.582681,38.536063
-117.242702,33.204517
-88.0441267,41.9899316
-74.0033656,40.6411248
-73.798043,41.7530679
-81.2505314,28.2439449
-73.099817,40.777011
-87.712203,41.900071
-73.0951417,40.7737959
-87.770849,41.6800306
-74.007361,40.747903
-87.626359,41.869792
-73.12009,40.783897
-81.410601,28.546589
-73.8341761,40.7533429
-77.070392,38.8016371
-76.9901977,38.9992915
-73.988415,40.772622
-76.938677,38.952408
-76.9371192,38.9549031
-76.9369929,38.9565267
-76.93595,38.956312
-76.936231,38.957658
-76.9376652,38.9550293
-76.93914,38.95233
-76.935952,38.954544
-76.9238298,38.9786427
-76.998321,38.9802007
-76.9297733,38.9368519
-73.5565682,41.7730927
-87.6602351,41.8330298
-82.0275725,28.8409918
-82.0290573,28.841168
-82.6773866,27.8929743
-87.7414306,41.6828561
-73.9300462,41.7820266
-118.297227,34.183971
-82.1882767,28.3775052
-77.192049,39.144329
-73.8371996,40.8175942
-74.0060181,40.6800528
-116.279396,33.75107
-87.8335809,42.3593411
-89.687586,39.7918626
-116.277404,33.750312
-81.466356,28.394513
-116.276774,33.750014
-76.8865004,38.8436941
-81.9583267,28.9521567
-74.1575789,40.6134371
-73.0643795,40.9094051
-118.3349304,34.0937576
-73.089055,40.781724
-76.5304225,39.3009538
-73.411033,40.716451
-74.0010685,40.718152
-73.0148093,40.9359498
-81.419105,28.5496578
-87.707256,41.887223
-73.3969366,40.7093819
-81.5598829,28.4440536
-74.0604282,41.5029584
-73.9037183,40.858015
-73.844943,40.91118
-73.0690851,40.7671934
-73.7447844,41.3589201
-87.8408809,42.1538733
-72.662754,40.917222
-116.200619,33.708478
-88.353529,42.083444
-73.9434303,40.7937025
-122.277068,37.852319
-88.2025338,41.6802498
-73.411285,40.752388
-73.625422,40.832453
-81.394825,28.672113
-81.4060509,28.4847946
-81.3590354,28.6745161
-73.42895,40.723184
-89.7164571,39.772984
-73.9333547,40.7395689
-118.58279,34.241564
-73.9807212,40.7552672
-118.439591,34.190747
-73.7828663,41.0675942
-73.248926,40.808082
-118.422864,33.998078
-117.912536,33.834644
-76.248894,38.974737
-88.0586461,42.0759075
-73.860607,41.144715
-72.947957,40.810612
-74.005287,40.715681
-72.946988,40.8077002
-82.031522,28.879609
-73.227551,40.72855
-82.659243,27.766795
-73.7646221,41.0264782
-82.0069781,28.8369062
-73.2835826,40.7268972
-118.3564987,33.886705
-77.033722,38.65015
-80.1480735,26.5191338
-81.4486174,28.6734086
-73.990475,40.710785
-73.995618,40.7411413
-87.69837,41.853982
-82.4737753,27.2977322
-73.998671,40.732971
-76.5962012,38.5600882
-76.9319484,38.9453686
-76.93527,38.943203
-76.926786,38.93209
-76.573088,39.320888
-76.9289914,38.9200697
-76.9389405,38.9426383
-76.983985,38.844315
-81.4767491,28.5744239
-74.011025,40.703933
-104.9954274,39.6135857
-122.022197,37.599134
-73.901507,40.672584
-87.7185728,41.9900498
-82.3413178,28.1952228
-122.415434,37.790861
-118.2673749,34.1393558
-82.670646,27.896408
-117.4586855,33.951829
-73.708407,40.671095
-73.82974,40.981472
-118.3678093,34.0961155
-73.4261892,40.7450323
-72.644869,40.939518
-73.4717262,40.7939523
-73.4456112,40.6776766
-118.3655048,33.9632299
-87.951309,41.814816
-87.769347,41.5056448
-82.153014,29.178989
-118.3086963,33.8367651
-74.011518,41.499686
-87.8385904,42.0165293
-82.1917357,28.3801155
-87.707823,41.9243654
-82.7964625,27.9274163
-74.1631423,40.5420828
-73.1544815,40.8570267
-95.4472081,29.7852021
-81.3505472,28.5136264
-77.013991,38.919397
-73.5325894,40.6685155
-87.872629,42.110916
-118.263383,34.130577
-72.384026,40.901373
-73.5271424,40.6640361
-73.96302,40.7598197
-73.8847442,40.7531801
-87.840855,42.155759
-117.0920559,33.1345217
-119.1743303,34.1909226
-74.0064374,40.7411309
-118.1960185,33.793066
-116.272043,33.748074
-116.2502245,33.737104
-116.254171,33.737985
-73.565555,40.778209
-117.302986,34.172102
-73.826124,41.745087
-119.1616653,34.183726
-82.032101,28.839728
-76.9304826,38.9142777
-118.2805208,34.0694671
-76.9272321,38.9189531
-81.373523,28.473323
-81.379959,28.508556
-76.93662,38.942106
-76.926404,38.9217773
-73.8663557,40.8449322
-118.2946945,33.9274648
-74.006345,40.709354
-105.103946,39.78452
-73.069476,40.776865
-76.8783636,38.8300725
-73.9806778,41.5083301
-72.942405,40.81432
-72.6643487,40.9186492
-81.477779,28.512157
-72.6493416,40.937602
-82.6780319,27.7316914
-88.096218,42.360972
-73.099646,40.813489
-73.4238192,40.7558198
-77.0324791,38.997781
-118.4328209,34.0641826
-73.262984,40.734742
-82.3760643,28.2217849
-117.391093,34.023434
-88.0377304,42.3439396
-87.9222324,41.8188793
-74.002299,40.6067246
-72.991649,40.942841
-77.003861,38.9914571
-74.0034662,40.7329338
-73.4776846,40.6751003
-72.841381,40.943019
-73.9029145,40.6425385
-87.605617,41.7837981
-81.417479,28.347383
-82.6794373,27.8502405
-118.2018522,34.2043323
-122.410736,37.797989
-82.3779183,28.2208537
-74.3262762,41.3998508
-118.2265921,34.174683
-73.955513,40.7459412
-76.205661,38.9624322
-73.823522,41.0571847
-87.654914,41.880119
-74.0026026,40.7181026
-74.003427,40.717949
-74.000556,40.723265
-88.339575,42.106864
-95.5610541,29.7110169
-73.9886659,40.7222181
-73.6624259,41.0014048
-76.944017,38.824186
-118.4691935,34.0408612
-118.1158,33.9304521
-77.013497,38.942698
-73.6585327,41.4089465
-87.8730702,42.1649339
-118.4655282,34.1888378
-87.6603618,41.825836
-118.2980914,33.7272832
-82.6235043,28.1885013
-82.087202,29.208869
-73.9356424,40.7544086
-73.8920698,40.7602455
-80.3276291,25.8084111
-82.8350288,27.8818212
-117.709522,34.066375
-76.9275674,38.919626
-118.168965,33.772034
-81.493889,28.57816
-74.2363151,41.2338219
-118.310631,34.062923
-73.8481226,40.7211987
-76.942861,38.824659
-74.0067142,40.6037276
-74.0010927,40.606616
-73.9377009,41.7071098
-118.157089,33.775907
-74.007611,40.7468959
-118.1715321,34.1165773
-81.4172797,28.6469714
-87.9177418,42.0295486
-76.6345638,39.303741
-73.5769422,41.4500508
-87.6667137,41.5619719
-116.5085686,33.8385898
-116.5093643,33.8396971
-116.5042581,33.8474315
-118.239215,33.998725
-73.1463613,40.9164502
-88.0472059,41.951965
-82.4530248,28.0917779
-82.7253493,27.9033707
-87.6641753,41.8890441
-73.325074,40.839489
-87.9703236,42.0290219
-87.9957158,42.294127
-119.144733,34.198419
-87.8465718,41.9217599
-73.9399349,40.7485071
-118.2728515,33.8266481
-81.5403053,28.5548158
-73.9142278,41.6169742
-118.1652154,33.7888896
-122.4295167,37.7616403
-117.6618445,33.5161458
-73.8434313,40.9576367
-87.655954,41.886952
-87.651963,41.885858
-87.654347,41.886949
-87.8009187,42.0996485
-73.8230641,40.7653421
-118.280159,34.073677
-77.4391864,39.3629521
-77.002418,38.991915
-77.1521365,39.0238176
-87.7098267,41.9747649
-118.2981619,34.169931
-73.4256788,40.7172495
-77.0401997,38.9330243
-118.267429,34.140193
-87.8431857,42.1569796
-72.3797601,40.8927014
-88.400725,41.935575
-82.636412,27.767907
-82.1062616,29.2046882
-118.4603993,34.1724209
-118.37062,34.08188
-81.9601784,28.9590621
-82.7068184,28.0693791
-87.873789,42.2234387
-81.276725,28.372761
-118.1730275,34.1116146
-87.688828,41.848631
-74.7449623,41.7986842
-118.2877015,34.2543274
-81.465092,28.515445
-73.8983697,41.5270002
-119.0228888,35.405516
-76.928631,38.920996
-76.938231,38.940724
-73.9820927,40.7642196
-81.490083,28.558616
-104.998803,39.753201
-96.831923,33.0440427
-76.899649,38.6184348
-74.0376785,41.7388338
-82.187275,28.266394
-81.4379147,28.4978956
-81.408423,28.408684
-90.002458,38.503042
-118.0804191,33.8408277
-118.3619815,34.0930716
-76.9911117,38.8163871
-117.33916,33.99178
-73.370863,40.687156
-82.2303761,29.1876025
-82.7200164,28.2774023
-117.2501604,33.8530558
-88.2912282,41.9623627
-104.880196,39.740444
-76.609065,39.3044039
-73.2625064,40.7664459
-87.718106,41.868438
-122.465114,37.780466
-73.9617616,40.6084414
-73.9768846,40.6049929
-73.7738696,41.0346559
-76.546909,39.1764164
-81.4210388,28.5613509
-97.308812,32.979956
-117.9080007,34.1451174
-119.233706,34.253249
-77.0134408,38.9927396
-118.388011,34.070183
-80.192685,25.780684
-88.6031412,41.485645
-81.447254,28.429673
-73.103393,40.942182
-82.7556069,27.9832335
-87.685351,41.585273
-82.647447,27.774526
-73.101959,40.786544
-73.8980652,40.6709525
-122.454635,37.765109
-82.8275478,27.9977652
-73.9628801,40.7614072
-82.7257532,27.914753
-81.305721,28.245617
-81.730318,28.5180674
-104.999168,39.750945
-77.019037,38.9895013
-81.4418287,28.4905309
-81.513715,27.602277
-76.938763,38.940669
-76.927573,38.932088
-117.915036,33.648534
-119.195804,34.250893
-73.2308546,40.7380897
-104.9123377,39.6299384
-105.003112,39.6354973
-73.812889,41.069286
-81.438142,28.5095352
-87.84614,42.155886
-82.683721,28.04613
-122.4342797,37.7848043
-81.438094,28.472725
-77.0141453,38.9932888
-73.803549,40.69892
-82.432658,28.093646
-82.338836,28.238631
-87.717772,42.086454
-118.240264,34.217386
-81.4497349,28.6317648
-82.6973768,28.1982741
-82.4622744,28.2149655
-82.029748,28.8411809
-118.2997704,33.8676999
-117.6541595,34.0332794
-74.0417424,41.5227994
-74.143376,40.6027054
-82.3781752,28.2234413
-74.165685,40.5897694
-77.516915,38.80462
-87.72383,41.506619
-81.439795,28.457059
-73.4115434,40.7152122
-73.299504,40.707937
-82.461526,28.099361
-81.413941,28.447574
-122.4155756,37.7910553
-73.8975532,41.9287028
-82.136224,29.187244
-88.3403245,42.0747744
-87.8114328,41.5759798
-73.924471,40.755337
-74.0032474,40.7238087
-77.03523,38.93145
-118.30287,34.093448
-88.042156,42.274259
-118.3786969,34.2038448
-73.9812982,40.7551866
-81.4886538,28.3464764
-87.887225,42.194651
-118.2465171,34.1402019
-72.9471378,40.8257179
-87.994343,41.9177
-81.3335496,28.6543908
-118.41782,34.20417
-114.5963518,33.6019858
-117.2218562,33.7624866
-116.505917,33.815452
-73.9796577,40.7644278
-73.9979406,40.7642419
-73.4622116,40.7974281
-122.0262684,36.9882267
-73.9941969,40.7134169
-121.88323,37.337457
-82.1875192,28.3751773
-73.9917177,40.6938413
-87.757872,41.978744
-118.2459,34.228956
-105.0035877,39.6345789
-81.96451,28.9575483
-81.4374769,28.4615135
-118.4677945,34.0398162
-88.1972988,42.1933527
-76.929682,38.933137
-116.497749,33.971514
-73.7925499,40.7054985
-73.94149,40.6341347
-82.80046,27.960487
-77.0316204,38.919743
-73.397032,40.830733
-82.0848045,29.220286
-81.8436373,27.8996347
-82.0515514,29.1069363
-73.2180393,40.7284967
-118.311393,34.060383
-122.4075754,37.7962051
-117.8639037,33.8881407
-117.540796,34.007026
-73.9414724,40.7500533
-76.9889073,38.804395
-73.059862,40.816842
-118.3322283,34.1019289
-122.2521104,37.8147114
-73.865738,40.87767
-88.0876935,41.7932859
-117.79521,34.10893
-118.453073,34.22928
-117.904677,33.809693
-77.4207856,39.3648711
-82.2130058,29.1841216
-81.309532,28.501024
-82.212761,29.182862
-74.361525,41.464904
-82.6343591,27.7697766
-117.8656003,33.758566
-81.423404,28.571212
-77.113743,38.835843
-81.6754982,28.8082726
-118.3870811,34.041927
-73.9825305,40.7564599
-73.103603,40.786492
-104.9332714,39.6996546
-118.146333,34.007098
-73.9762324,40.7615738
-87.7411711,41.752456
-118.45217,34.228854
-87.844585,42.445603
-73.986164,41.960104
-73.9678346,40.7681461
-87.653417,41.934221
-82.6807717,27.73257
-117.960287,33.872767
-74.0086883,40.611508
-74.0049712,40.604649
-88.0699048,41.7665909
-72.959936,40.815077
-82.3775369,28.2256463
-117.8124079,33.8649804
-73.107742,40.7797908
-73.194538,40.8347887
-81.95616,27.993555
-82.7726063,27.8297692
-82.2129988,29.1817825
-118.4530091,34.0440692
-118.2558992,34.1412779
-72.8248019,40.9206483
-122.328072,37.5315
-87.6753045,41.9750323
-104.861836,39.785962
-73.3013292,40.7080704
-81.473012,28.511517
-90.1290069,38.6004619
-73.379221,40.734722
-73.8360523,40.9082063
-73.8362008,40.9085811
-73.211304,40.7311765
-88.287242,41.852606
-96.6260524,32.9363857
-82.8015387,27.91791
-117.2151879,33.8517979
-96.9896141,33.0340004
-73.8067398,40.6745933
-119.163697,34.256486
-76.87446,39.2194942
-81.4604145,28.6465121
-82.749848,27.964231
-81.3924975,28.3241613
-82.8019996,27.9261243
-118.122361,33.7928311
-88.012582,41.848389
-87.994343,41.917972
-118.284121,34.167643
-73.9684987,40.759979
-82.499393,27.23951
-74.036971,41.7383536
-82.3610203,28.2406802
-81.843603,27.89587
-77.069005,38.915127
-82.8104883,27.9452113
-73.98862,40.72923
-77.031253,38.997475
-76.9299469,38.9125928
-76.93072,38.925942
-76.951079,38.940816
-76.9315424,38.9307416
-76.935814,38.9469197
-76.9257128,38.920692
-76.95499,38.933013
-76.9412762,38.9426102
-76.9576214,38.9333654
-73.078911,40.859412
-87.9662491,42.237842
-118.458388,34.151629
-121.9910244,37.5510073
-76.9880896,38.9004189
-73.8617825,41.1451619
-77.0038911,38.9902795
-118.5087789,34.4102549
-118.3391892,34.0251738
-76.613443,39.294937
-73.2616102,40.7584707
-118.4105224,34.0256195
-87.71145,41.793768
-76.9594455,38.8530867
-74.0276523,40.6220916
-122.4168721,37.7851077
-73.1649772,40.8506862
-73.121286,40.793078
-117.562153,33.929683
-117.777921,33.68102
-82.66101,27.71882
-73.104934,40.784569
-82.1362667,29.1876312
-74.003205,40.7169905
-116.6173792,33.8949489
-118.2685536,34.0651646
-87.8534244,41.5004541
-118.441725,34.0456635
-88.292178,41.918414
-73.93757,40.85548
-74.026103,40.621112
-88.1277912,42.1578482
-96.5323963,32.9347258
-118.2610467,34.1384411
-105.0018753,39.6364045
-118.3174285,34.0387001
-73.399367,40.880857
-87.6751423,41.9682766
-118.2875905,34.0098196
-73.879313,40.7130308
-81.329246,28.649804
-118.441651,34.19434
-118.2981632,34.01518
-88.0106382,42.3105624
-118.2827843,34.1686341
-77.028674,38.912319
-73.990729,40.733627
-72.7836983,40.8253634
-73.4008595,40.7142339
-73.9347346,40.7614265
-80.278785,25.763651
-76.6131934,39.2893667
-82.135615,29.188779
-82.6806689,27.7259657
-73.815073,41.089961
-117.133404,32.757909
-76.873629,38.83431
-76.866674,38.833484
-73.9608379,40.7348025
-87.9716805,41.9775289
-73.8466832,41.6087908
-81.4613296,28.5292001
-73.7078045,40.8360488
-118.006824,34.138875
-122.5443756,38.0669433
-122.41823,37.777225
-73.973572,40.588545
-87.7998985,41.5563529
-73.9284881,41.7037651
-74.009381,40.72093
-118.2705631,34.155414
-73.424847,40.726171
-82.457492,28.186857
-73.4294744,40.7103567
-88.2042494,41.4953586
-117.953255,33.760948
-73.9680938,40.7684783
-73.4148067,40.6870075
-119.190361,34.201399
-74.0127541,40.6155069
